ID,Total_Spending,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchase_Num,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Discount_Dependency,Income,Age,Education,Marital_Merged_Couples,Marital_Merged_Single_Household,Total_Household_Size,Total_Children,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Campaign_Response_Rate,Response,Complain,Loyalty_Months,Recency,NumWebVisitsMonth,Cluster
7629,31,5,3,9,6,2,6,5,2,0,3,0.4,22108.0,47,2,1,0,4,2,0,0,0,0,0,0.0,0,0,132,46,7,2
10640,211,87,5,71,7,12,29,9,4,1,4,0.5555555555555556,44392.0,50,2,1,0,4,2,0,0,0,0,0,0.0,0,0,140,71,7,2
3498,877,462,61,184,10,53,107,21,7,5,9,0.1904761904761904,55424.0,48,4,1,0,3,1,0,0,1,0,0,0.2,1,0,149,6,6,1
6742,11,2,2,1,3,1,2,3,1,0,2,0.3333333333333333,17688.0,45,2,1,0,3,1,0,0,0,0,0,0.0,0,1,148,82,8,3
1172,2034,979,44,935,29,25,22,24,7,5,12,0.0416666666666666,92491.0,41,4,1,0,2,0,1,0,0,1,1,0.6,1,0,144,71,3,4
569,1991,704,129,853,120,74,111,18,5,6,7,0.0555555555555555,90273.0,33,2,0,1,1,0,1,0,0,1,1,0.6,1,0,137,32,2,4
4686,1686,861,31,558,62,95,79,24,6,5,13,0.0,82571.0,62,4,0,1,1,0,0,0,0,0,1,0.2,0,0,133,28,2,4
1381,324,172,3,115,16,0,18,12,6,1,5,0.4166666666666667,38513.0,42,4,0,1,2,1,0,0,0,0,0,0.0,1,0,135,20,8,3
2634,69,5,7,31,15,4,7,6,2,1,3,0.5,16653.0,45,3,0,1,2,1,0,0,0,0,0,0.0,1,0,132,10,6,3
10905,252,194,2,56,0,0,0,11,4,1,6,0.4545454545454545,42586.0,69,2,1,0,4,2,0,0,0,0,0,0.0,1,0,150,7,8,2
1744,54,9,7,13,3,2,20,4,1,1,2,0.25,23529.0,59,0,0,1,2,1,0,0,0,0,0,0.0,0,0,148,67,6,3
1000,964,505,72,270,36,27,54,23,9,2,12,0.1739130434782608,74881.0,63,3,1,0,4,2,0,0,0,0,0,0.0,0,0,146,48,5,1
3828,1327,533,10,217,198,174,195,26,7,6,13,0.0769230769230769,71107.0,73,2,1,0,3,1,0,0,0,0,0,0.0,0,0,147,61,4,1
8605,68,48,0,14,0,0,6,5,2,0,3,0.4,46910.0,60,4,1,0,4,2,0,0,0,0,0,0.0,0,0,133,36,6,2
10304,60,6,1,7,23,4,19,4,1,1,2,0.25,18690.0,65,2,1,0,2,0,0,0,0,0,0,0.0,0,0,148,77,8,3
4351,55,18,2,10,0,0,25,4,1,1,2,0.25,37244.0,69,2,0,1,3,2,0,0,1,0,0,0.2,0,0,144,90,7,2
10129,1456,482,147,509,104,107,107,20,3,5,12,0.05,82427.0,58,2,1,0,2,0,0,0,0,0,1,0.2,0,0,134,35,1,0
2499,563,204,97,97,21,118,26,17,5,2,10,0.0588235294117647,75342.0,66,1,0,1,2,1,0,0,0,0,0,0.0,0,0,144,38,4,0
10092,1504,1073,0,250,153,14,14,22,7,10,5,0.1818181818181818,70044.0,70,2,0,1,2,1,0,0,0,0,0,0.0,0,0,147,46,5,1
7500,564,245,16,223,21,43,16,17,8,1,8,0.1176470588235294,79146.0,57,2,0,1,3,2,0,0,0,0,0,0.0,0,0,132,33,6,0
5796,1125,560,21,442,29,44,29,22,4,5,13,0.0454545454545454,77437.0,61,2,1,0,2,0,0,0,0,0,1,0.2,0,0,137,70,1,0
10556,358,173,13,131,32,3,6,13,6,1,6,0.3076923076923077,54984.0,65,2,1,0,3,1,1,0,0,0,0,0.2,0,0,131,51,7,2
1064,42,22,1,11,0,5,3,4,1,0,3,0.25,42403.0,53,4,1,0,3,1,0,0,0,0,0,0.0,0,0,137,18,8,2
48,184,136,1,12,0,3,32,8,4,1,3,0.25,55761.0,60,2,1,0,3,1,0,0,0,1,0,0.2,0,0,132,97,6,2
7610,460,275,0,86,10,23,66,14,6,3,5,0.3571428571428571,37292.0,41,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,32,8,3
263,145,56,19,29,2,14,25,7,3,1,3,0.1428571428571428,45576.0,79,4,0,1,1,0,0,0,0,0,0,0.0,1,0,131,9,8,2
10814,1376,303,23,751,82,26,191,24,6,5,13,0.0416666666666666,70321.0,77,2,1,0,2,0,0,0,0,0,0,0.0,1,0,148,6,4,1
9710,792,708,7,62,0,0,15,21,11,3,7,0.0952380952380952,58086.0,55,4,0,1,2,1,0,0,0,0,0,0.0,0,0,148,80,8,1
9292,1382,324,132,693,27,118,88,22,4,11,7,0.0454545454545454,81795.0,72,2,1,0,2,0,0,0,0,0,0,0.0,0,0,150,74,2,1
10250,28,1,5,3,7,4,8,3,1,0,2,0.3333333333333333,28389.0,77,0,1,0,2,0,0,0,0,0,0,0.0,0,0,150,49,7,3
7881,1033,620,26,195,34,17,141,23,6,4,13,0.0434782608695652,66835.0,78,3,1,0,2,0,0,0,0,0,0,0.0,0,0,139,21,2,0
5847,882,312,21,206,102,92,149,20,7,3,10,0.15,69901.0,55,2,0,1,2,1,0,0,0,0,0,0.0,0,0,143,95,5,1
737,2231,1493,86,454,112,43,43,13,4,4,5,0.1538461538461538,80360.0,75,4,1,0,2,0,1,0,0,1,1,0.6,0,0,146,56,2,4
3571,1101,918,21,118,13,10,21,16,8,3,5,0.1875,63342.0,63,4,1,0,3,1,0,0,0,1,0,0.2,1,0,151,48,6,1
7807,369,98,0,106,49,10,106,11,5,1,5,0.4545454545454545,44989.0,50,2,1,0,3,1,0,0,0,0,0,0.0,0,0,152,26,6,2
3878,48,3,4,7,15,8,11,4,1,0,3,0.25,31859.0,44,1,0,1,2,1,0,0,0,0,0,0.0,0,0,134,3,7,3
5092,467,380,0,47,6,0,34,15,7,1,7,0.2666666666666666,51569.0,75,4,0,1,2,1,0,0,0,1,0,0.2,1,0,147,39,8,1
2154,44,15,0,12,7,3,7,5,2,0,3,0.6,30372.0,53,2,0,1,3,2,0,0,0,0,0,0.0,0,0,148,33,7,3
5394,38,3,9,4,7,8,7,6,1,1,4,0.6666666666666666,16014.0,45,0,0,1,3,2,0,0,0,0,0,0.0,0,0,146,42,3,3
3798,81,24,2,23,0,8,24,6,2,1,3,0.5,41120.0,56,2,1,0,4,2,0,0,0,0,0,0.0,0,0,138,80,6,2
3524,167,80,1,60,4,6,16,8,5,1,2,0.25,39763.0,53,3,0,1,2,1,0,0,0,0,0,0.0,1,0,141,9,9,3
5247,45,31,0,6,2,1,5,5,1,0,4,0.4,38725.0,69,4,1,0,4,2,0,0,0,0,0,0.0,0,0,132,52,4,2
5883,664,138,120,204,16,126,60,18,7,4,7,0.1666666666666666,77981.0,52,2,1,0,3,1,0,0,0,0,0,0.0,0,0,143,78,5,1
2118,622,166,75,96,119,107,59,17,7,2,8,0.1764705882352941,62905.0,60,1,1,0,3,1,0,0,0,0,0,0.0,0,0,140,68,4,0
8812,48,12,3,8,8,0,17,5,2,0,3,0.4,13533.0,45,1,0,1,2,1,0,0,0,0,0,0.0,0,0,146,45,7,3
6616,461,178,3,85,71,66,58,14,3,3,8,0.1428571428571428,59481.0,49,2,1,0,3,1,0,0,0,0,0,0.0,0,0,138,47,2,0
2797,1073,707,20,171,65,60,50,25,9,7,9,0.04,72117.0,47,2,1,0,3,1,0,0,0,0,0,0.0,0,0,140,34,5,1
4328,55,5,1,7,17,14,11,6,2,1,3,0.3333333333333333,21955.0,38,1,1,0,3,1,0,0,0,0,0,0.0,0,0,140,81,6,3
9167,976,465,71,250,93,35,62,23,9,2,12,0.1304347826086956,67131.0,68,2,1,0,3,1,0,0,0,0,0,0.0,0,0,145,72,6,1
10560,20,16,1,2,0,0,1,4,1,0,3,0.25,36802.0,44,4,0,1,2,1,0,0,0,0,0,0.0,0,0,130,23,5,3
2631,1149,358,108,413,141,97,32,16,2,8,6,0.0625,71853.0,42,2,1,0,2,0,0,0,0,0,0,0.0,0,0,144,29,1,0
8312,43,1,9,7,2,14,10,5,2,0,3,0.2,28249.0,63,0,1,0,2,0,0,0,0,0,0,0.0,0,0,130,80,6,3
5534,224,123,1,26,2,0,72,8,3,2,3,0.25,47808.0,49,3,1,0,3,1,0,0,1,0,0,0.2,0,0,138,30,7,2
5093,101,40,3,30,10,7,11,6,3,0,3,0.5,25509.0,50,4,0,1,2,1,0,0,0,0,0,0.0,1,0,152,15,9,3
7592,209,102,9,63,2,9,24,9,4,1,4,0.1111111111111111,51012.0,78,4,1,0,2,0,0,0,0,0,0,0.0,0,0,145,86,6,1
8895,968,347,44,534,17,0,26,20,3,5,12,0.05,70596.0,39,2,0,1,1,0,0,0,0,0,0,0.0,0,0,151,68,2,1
8584,1165,376,53,462,168,53,53,16,2,7,7,0.0625,85431.0,72,4,1,0,2,0,0,0,0,0,0,0.0,0,0,143,54,0,0
2694,24,21,0,3,0,0,0,4,1,0,3,0.25,42664.0,57,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,44,6,2
8910,252,194,2,56,0,0,0,11,4,1,6,0.4545454545454545,42586.0,69,2,1,0,4,2,0,0,0,0,0,0.0,1,0,150,7,8,2
7433,165,64,4,68,7,5,17,8,3,1,4,0.5,29760.0,39,2,0,1,2,1,0,0,0,0,0,0.0,0,0,152,87,8,3
164,269,206,0,46,3,2,12,11,5,1,5,0.1818181818181818,28973.0,47,4,1,0,2,0,0,0,0,0,0,0.0,0,0,151,59,8,3
10477,102,71,0,18,0,0,13,6,3,1,2,0.1666666666666666,39435.0,51,4,1,0,3,1,0,0,0,0,0,0.0,0,0,141,16,7,2
2681,461,71,22,112,138,89,29,18,2,3,13,0.0555555555555555,65370.0,40,1,1,0,2,0,0,0,0,0,0,0.0,0,0,141,1,1,0
5150,47,0,4,7,11,10,15,5,2,0,3,0.4,20194.0,45,0,0,1,2,1,0,0,0,0,0,0.0,0,0,149,64,6,3
5283,144,93,1,21,0,4,25,7,2,1,4,0.4285714285714285,42473.0,48,4,0,1,3,2,0,0,0,0,0,0.0,0,0,134,72,5,2
9645,1338,920,138,168,36,46,30,23,9,4,10,0.0434782608695652,64590.0,56,2,1,0,2,0,0,0,0,0,0,0.0,0,0,151,98,6,1
10678,917,653,17,170,34,26,17,23,11,2,10,0.0869565217391304,71232.0,65,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,91,7,1
7261,318,199,33,60,8,3,15,12,5,2,5,0.4166666666666667,34600.0,53,2,1,0,4,2,0,0,0,0,0,0.0,1,0,148,8,8,2
9648,253,153,4,56,0,9,31,10,5,1,4,0.4,46904.0,57,2,0,1,3,2,0,0,0,0,0,0.0,0,0,150,20,8,3
2870,502,376,0,38,11,8,69,15,6,3,6,0.3333333333333333,49094.0,51,2,1,0,3,1,0,0,0,0,0,0.0,0,0,152,6,6,1
8008,119,46,0,30,12,1,30,6,2,0,4,0.1666666666666666,36075.0,41,2,1,0,3,1,0,0,0,0,0,0.0,0,0,137,54,6,3
1513,1250,600,21,128,223,150,128,16,2,2,12,0.8125,60839.0,45,1,1,0,4,2,0,0,0,0,0,0.0,0,0,152,72,8,2
6173,969,425,115,292,23,35,79,23,6,6,11,0.0434782608695652,77298.0,45,2,1,0,3,1,0,0,0,0,0,0.0,0,0,138,46,3,0
1419,76,18,6,15,12,8,17,6,2,1,3,0.5,34026.0,74,2,1,0,4,2,0,0,0,0,0,0.0,0,0,141,11,5,2
9150,62,52,0,9,0,0,1,5,1,0,4,0.4,48918.0,61,4,0,1,3,2,0,0,0,0,0,0.0,0,0,133,21,4,2
7960,1382,734,22,350,151,25,100,25,3,9,13,0.04,82122.0,62,1,1,0,2,0,0,0,0,0,1,0.2,0,0,141,89,1,4
1250,84,34,6,21,11,4,8,6,2,1,3,0.1666666666666666,37697.0,48,2,0,1,2,1,0,0,0,0,0,0.0,0,0,135,82,6,3
9905,255,135,1,41,10,1,67,9,3,3,3,0.5555555555555556,34074.0,72,2,1,0,4,2,0,0,1,0,0,0.2,0,0,142,69,6,2
10691,43,11,0,10,0,2,20,4,1,1,2,0.25,28520.0,64,3,1,0,4,2,0,0,0,0,0,0.0,0,0,143,55,6,2
7002,398,163,48,90,0,45,52,13,3,2,8,0.0769230769230769,62535.0,69,2,0,1,2,1,0,0,0,0,0,0.0,0,0,139,13,3,0
2952,76,29,3,30,3,2,9,6,3,0,3,0.3333333333333333,36273.0,47,3,0,1,2,1,0,0,0,0,0,0.0,0,0,132,80,6,3
8439,902,734,26,70,11,44,17,13,6,3,4,0.1538461538461538,63404.0,60,2,1,0,4,2,1,0,0,0,0,0.2,0,0,131,97,4,0
762,823,340,21,134,258,14,56,20,7,5,8,0.05,75774.0,43,1,1,0,3,1,0,0,0,0,0,0.0,0,0,132,27,4,0
2831,1179,453,38,279,188,38,183,24,7,7,10,0.0833333333333333,78416.0,48,2,1,0,3,1,0,0,0,0,0,0.0,0,0,130,99,3,0
6977,1921,1073,0,629,145,37,37,28,10,5,13,0.0357142857142857,75702.0,50,2,1,0,3,1,0,0,0,0,1,0.2,0,0,151,87,6,1
6289,185,135,0,10,0,4,36,8,3,1,4,0.25,59385.0,73,3,1,0,4,2,0,0,0,0,0,0.0,0,0,144,85,5,2
4168,433,231,7,137,4,15,39,14,5,1,8,0.6428571428571429,37070.0,58,2,0,1,3,2,0,0,0,0,0,0.0,1,0,146,30,7,2
8397,34,18,0,5,0,0,11,4,1,1,2,0.5,44689.0,73,2,1,0,4,2,0,0,1,0,0,0.2,0,0,136,82,7,2
9284,907,620,16,165,0,24,82,22,5,5,12,0.2272727272727272,53977.0,66,2,1,0,3,1,0,0,0,0,0,0.0,0,0,143,21,5,1
6237,416,81,4,33,5,2,291,25,23,1,1,0.0,7144.0,58,4,0,1,3,2,0,0,0,0,0,0.0,0,0,137,92,0,0
3130,44,12,4,2,10,6,10,6,2,0,4,0.6666666666666666,18701.0,60,2,0,1,3,2,0,0,0,0,0,0.0,0,0,143,95,5,2
1619,1588,292,51,981,224,23,17,16,4,6,6,0.0625,90369.0,68,2,1,0,2,0,0,0,0,0,0,0.0,1,0,132,2,1,0
1990,1797,965,34,586,89,86,37,16,3,5,8,0.0625,63159.0,50,4,0,1,1,0,0,0,1,0,0,0.2,0,0,150,74,3,4
5513,40,27,2,10,0,0,1,4,1,0,3,0.5,37758.0,58,2,1,0,4,2,0,0,0,0,0,0.0,0,0,151,49,8,2
269,1143,777,30,163,0,51,122,15,4,4,7,0.4,46757.0,61,4,0,1,2,1,0,0,0,0,0,0.0,0,0,150,71,9,1
8093,914,572,8,232,23,62,17,13,4,3,6,0.0769230769230769,79734.0,55,3,1,0,2,0,1,0,0,0,0,0.2,0,0,130,72,1,0
10513,1502,438,169,565,91,169,70,11,2,3,6,0.0909090909090909,63207.0,32,2,1,0,2,0,1,0,0,0,0,0.2,0,0,148,68,7,1
10177,1338,531,69,300,150,138,150,17,5,4,8,0.1764705882352941,72071.0,70,2,0,1,2,1,0,0,0,0,0,0.0,0,0,147,4,2,1
2549,27,17,0,9,0,0,1,4,1,0,3,0.25,21840.0,41,4,1,0,3,1,0,0,0,0,0,0.0,0,0,141,80,9,3
5782,763,402,35,106,101,77,42,20,9,2,9,0.1,58582.0,42,1,1,0,3,1,0,0,0,1,0,0.2,0,0,139,15,5,0
10057,1331,503,27,419,90,139,153,21,5,7,9,0.0476190476190476,72282.0,73,2,0,1,1,0,0,0,0,0,0,0.0,1,0,142,70,7,1
10307,525,369,9,87,12,14,34,16,6,2,8,0.1875,50387.0,68,2,1,0,4,2,0,0,0,0,0,0.0,0,0,140,91,5,2
8566,9,5,0,3,0,0,1,3,1,0,2,0.3333333333333333,32583.0,63,4,1,0,4,2,0,0,0,0,0,0.0,0,0,130,10,7,2
2415,953,362,17,398,80,35,61,13,5,3,5,0.2307692307692307,62568.0,62,2,1,0,3,1,1,0,0,0,0,0.2,0,0,133,99,4,0
5684,68,56,0,9,0,0,3,5,2,0,3,0.4,44635.0,53,3,0,1,3,2,0,0,0,0,0,0.0,0,0,139,25,7,2
8334,131,79,1,31,4,4,12,7,2,1,4,0.4285714285714285,33316.0,53,3,0,1,3,2,0,0,0,0,0,0.0,0,0,139,34,6,2
9166,882,387,84,141,73,35,162,20,4,4,12,0.15,63967.0,56,2,1,0,3,1,0,0,0,0,0,0.0,0,0,141,57,2,0
1440,1149,367,17,241,104,188,232,23,9,5,9,0.0869565217391304,52513.0,46,1,1,0,2,0,0,0,0,0,0,0.0,0,0,152,84,7,1
78,37,15,0,11,0,2,9,4,1,1,2,0.25,25293.0,55,2,1,0,3,1,0,0,0,0,0,0.0,0,0,140,51,8,3
5441,388,267,6,54,8,3,50,13,5,2,6,0.1538461538461538,54111.0,59,4,0,1,2,1,0,0,0,0,0,0.0,0,0,140,97,5,0
5302,1428,298,27,697,216,24,166,15,4,6,5,0.0666666666666666,78394.0,38,2,1,0,2,0,0,0,0,0,0,0.0,1,0,147,13,2,1
4687,1633,674,92,736,39,0,92,23,3,11,9,0.0434782608695652,80739.0,66,3,1,0,2,0,0,0,0,0,0,0.0,0,0,143,92,1,0
1087,173,16,14,36,37,22,48,7,4,1,2,0.4285714285714285,22669.0,49,3,1,0,3,1,0,0,0,0,0,0.0,1,0,143,30,9,2
6859,99,37,4,24,16,9,9,7,4,0,3,0.2857142857142857,29236.0,37,2,0,1,2,1,0,0,0,0,0,0.0,0,0,139,30,9,3
9860,215,159,0,22,2,1,31,9,4,1,4,0.3333333333333333,44911.0,65,2,1,0,3,1,0,0,0,0,0,0.0,0,0,146,11,7,2
7129,929,686,17,142,23,26,35,23,6,4,13,0.3478260869565217,54693.0,62,4,1,0,3,1,0,0,0,0,0,0.0,0,0,147,72,6,1
5866,219,97,3,66,12,7,34,9,4,1,4,0.3333333333333333,48186.0,50,2,1,0,3,1,0,0,0,0,0,0.0,0,0,133,39,7,2
10521,174,63,6,57,13,13,22,8,2,1,5,0.5,54809.0,47,2,1,0,4,2,0,0,0,0,0,0.0,1,0,140,0,4,2
7393,92,56,5,24,4,0,3,6,2,1,3,0.5,41580.0,46,2,1,0,4,2,0,0,0,0,0,0.0,0,0,149,15,5,2
7849,1052,209,19,456,160,142,66,24,2,9,13,0.0416666666666666,80336.0,54,4,1,0,2,0,0,0,0,0,0,0.0,0,0,140,12,1,0
332,275,198,2,43,0,12,20,11,4,1,6,0.2727272727272727,47743.0,67,2,1,0,3,1,0,0,0,1,0,0.2,0,0,145,56,6,2
9847,587,313,15,47,20,0,192,14,7,4,3,0.1428571428571428,62972.0,69,1,1,0,3,1,0,0,0,0,0,0.0,0,0,153,39,6,1
531,1662,941,14,397,76,58,176,22,8,5,9,0.5,57333.0,70,4,0,1,2,1,0,0,0,0,0,0.0,1,0,152,55,6,1
9576,159,86,4,56,2,4,7,8,4,0,4,0.375,32313.0,42,4,1,0,3,1,0,0,0,0,0,0.0,0,0,147,60,9,2
6906,1024,167,48,602,63,72,72,17,3,10,4,0.0588235294117647,84953.0,71,3,0,1,1,0,1,0,0,1,1,0.6,1,0,143,73,2,4
7419,35,8,3,19,0,2,3,5,2,0,3,0.4,27071.0,56,3,0,1,2,1,0,0,0,0,0,0.0,0,0,132,90,6,3
3170,1042,389,66,408,37,57,85,14,4,4,6,0.0714285714285714,68148.0,67,3,1,0,2,0,0,0,0,0,0,0.0,0,0,140,86,2,0
8527,395,239,7,119,4,15,11,14,6,2,6,0.3571428571428571,65735.0,59,3,1,0,4,2,0,0,0,0,0,0.0,0,0,137,37,7,2
7872,557,179,21,273,0,21,63,22,6,10,6,0.0454545454545454,86836.0,49,4,1,0,2,0,1,0,1,0,1,0.6,1,0,152,7,5,4
9931,9,5,0,1,1,1,1,0,0,0,0,0.0,4023.0,61,4,1,0,4,2,0,0,0,0,0,0.0,0,0,130,29,19,2
10595,69,2,6,28,13,4,16,5,2,0,3,0.2,30093.0,34,2,1,0,2,0,0,0,0,0,0,0.0,0,0,142,19,7,3
4609,486,383,0,53,6,4,40,15,8,1,6,0.2,57705.0,58,4,1,0,3,1,0,0,0,0,0,0.0,0,0,136,14,6,2
5010,34,2,8,8,6,1,9,4,1,0,3,0.5,25008.0,36,2,0,1,2,1,0,0,0,0,0,0.0,0,0,135,72,8,3
4427,1365,536,27,590,38,107,67,27,5,10,12,0.037037037037037,83257.0,29,1,0,1,1,0,0,0,1,0,1,0.4,1,1,152,56,6,4
11148,13,2,1,4,3,1,2,3,1,0,2,0.3333333333333333,22280.0,49,2,1,0,3,1,0,0,0,0,0,0.0,0,0,144,85,8,3
1168,1401,322,53,899,34,40,53,20,4,6,10,0.05,72159.0,46,4,1,0,2,0,0,0,0,0,0,0.0,0,0,150,62,2,1
9595,1574,539,169,816,20,0,30,13,4,5,4,0.0769230769230769,64260.0,63,2,1,0,2,0,0,0,0,0,0,0.0,1,0,148,1,3,1
10163,1323,712,50,420,65,38,38,19,8,4,7,0.0526315789473684,82733.0,40,4,0,1,1,0,0,0,0,0,0,0.0,1,0,140,28,4,0
2886,1217,1121,0,72,0,12,12,28,10,8,10,0.1428571428571428,74290.0,53,3,0,1,2,1,1,0,0,1,0,0.4,0,0,141,70,6,4
6710,103,68,1,13,3,5,13,6,2,0,4,0.1666666666666666,58217.0,73,3,0,1,4,3,0,0,0,0,0,0.0,0,0,150,84,6,2
5316,84,36,4,18,6,2,18,6,2,0,4,0.1666666666666666,21024.0,48,3,1,0,2,0,0,0,0,0,0,0.0,0,0,142,89,7,3
9029,1536,707,44,603,95,58,29,22,2,8,12,0.0454545454545454,70116.0,52,4,1,0,2,0,0,0,0,0,0,0.0,0,0,147,73,1,1
521,581,174,77,203,6,24,97,16,8,1,7,0.125,54006.0,39,2,1,0,3,1,0,0,0,0,0,0.0,0,0,152,42,7,1
1459,928,666,35,124,69,8,26,13,5,3,5,0.0769230769230769,69063.0,58,4,1,0,3,1,0,0,0,0,0,0.0,0,0,150,16,3,1
10241,14,0,0,0,6,2,6,3,1,0,2,0.3333333333333333,11448.0,49,1,0,1,1,0,0,0,0,0,0,0.0,0,0,137,16,6,3
1630,424,162,50,100,55,30,27,14,4,2,8,0.0714285714285714,61825.0,45,2,0,1,2,1,0,0,0,0,0,0.0,0,0,141,56,4,0
3254,960,407,70,239,103,88,53,13,5,4,4,0.0769230769230769,70886.0,53,2,1,0,3,1,0,0,0,0,0,0.0,0,0,139,65,2,0
9064,1555,823,25,459,124,29,95,19,6,6,7,0.0526315789473684,69109.0,42,2,1,0,2,0,0,0,0,0,1,0.2,1,0,150,10,4,4
3678,656,488,23,71,15,0,59,18,8,3,7,0.6111111111111112,60208.0,51,2,0,1,3,2,0,0,0,1,0,0.2,1,0,151,13,7,2
4227,55,28,0,13,4,2,8,6,2,1,3,0.5,32889.0,56,3,1,0,4,2,0,0,0,0,0,0.0,0,0,140,78,5,2
9467,20,3,2,10,3,0,2,4,1,0,3,0.25,34738.0,40,2,0,1,2,1,0,0,0,0,0,0.0,0,0,132,51,6,3
8486,367,284,0,52,8,3,20,13,9,0,4,0.3076923076923077,30538.0,53,3,1,0,3,1,0,0,0,0,0,0.0,0,0,151,27,10,2
2186,2257,938,142,754,159,81,183,21,5,10,6,0.0476190476190476,82326.0,47,1,1,0,2,0,1,0,0,1,1,0.6,1,0,134,30,2,4
3286,42,13,2,15,2,2,8,5,2,0,3,0.4,26642.0,57,4,0,1,2,1,0,0,0,0,0,0.0,0,0,134,71,6,2
8602,1049,412,172,153,150,105,57,24,7,6,11,0.0833333333333333,69932.0,60,2,0,1,2,1,0,0,0,0,0,0.0,0,0,143,97,4,1
3722,48,31,1,8,0,0,8,5,2,0,3,0.4,44503.0,52,2,0,1,3,2,0,0,0,0,0,0.0,0,0,132,83,6,3
6715,685,502,19,132,0,6,26,19,6,2,11,0.3157894736842105,60200.0,76,4,0,1,2,1,0,0,0,0,0,0.0,0,0,148,3,6,1
4796,39,18,10,3,3,5,0,4,1,0,3,0.25,49638.0,72,2,0,1,2,1,0,0,0,0,0,0.0,0,0,132,71,2,0
9612,43,1,8,6,4,8,16,4,1,0,3,0.25,23830.0,37,1,0,1,1,0,0,0,0,0,0,0.0,0,0,135,3,7,3
3766,835,100,71,243,108,94,219,18,9,1,8,0.1666666666666666,33051.0,65,3,0,1,1,0,0,0,0,0,0,0.0,1,0,153,15,9,1
1399,1515,407,114,445,181,165,203,19,3,7,9,0.0526315789473684,72905.0,66,2,1,0,2,0,1,0,0,0,0,0.2,0,0,135,52,1,0
1570,1039,664,9,240,50,19,57,24,7,7,10,0.0833333333333333,69702.0,73,4,1,0,3,1,0,0,0,0,0,0.0,0,0,147,8,4,1
3426,1596,1045,61,338,60,46,46,23,5,5,13,0.1304347826086956,70300.0,49,2,0,1,2,1,0,0,0,0,0,0.0,0,0,142,89,8,1
3074,1828,1218,107,304,23,143,33,17,5,8,4,0.0588235294117647,70643.0,40,4,1,0,2,0,0,0,0,0,0,0.0,1,0,151,66,6,1
8341,34,15,0,6,0,1,12,4,1,1,2,0.5,30396.0,55,4,1,0,3,1,0,0,1,0,0,0.2,1,0,132,22,7,2
5180,149,128,0,16,0,1,4,8,4,0,4,0.25,50616.0,56,4,0,1,2,1,0,0,0,0,0,0.0,0,0,132,56,7,2
6461,946,581,49,157,43,8,108,22,5,6,11,0.0454545454545454,62772.0,55,3,0,1,2,1,0,0,0,1,0,0.2,0,0,144,74,2,0
7679,28,6,3,12,6,1,0,5,1,1,3,0.2,30298.0,39,4,0,1,1,0,0,0,0,0,0,0.0,0,0,131,48,3,3
10702,450,185,8,133,56,56,12,15,7,1,7,0.1333333333333333,52413.0,40,2,0,1,2,1,0,0,0,0,0,0.0,0,0,150,67,7,1
7505,46,22,1,9,0,0,14,4,1,1,2,0.25,44155.0,67,4,1,0,4,2,0,0,0,0,0,0.0,0,0,135,24,4,2
5113,1702,584,100,835,65,83,35,15,5,5,5,0.0666666666666666,86979.0,53,4,0,1,1,0,0,0,1,0,0,0.2,1,0,138,67,2,4
10858,820,355,30,177,90,138,30,21,9,5,7,0.1904761904761904,76532.0,49,2,1,0,4,2,0,0,0,0,0,0.0,0,0,140,38,5,1
2961,382,175,10,110,54,6,27,13,6,3,4,0.1538461538461538,42081.0,42,2,1,0,3,1,0,0,1,0,0,0.2,0,0,146,86,6,3
2747,2126,864,134,768,150,38,172,19,4,10,5,0.0526315789473684,67546.0,36,4,1,0,2,0,0,0,0,0,0,0.0,0,0,152,90,3,1
3010,2069,957,153,612,99,95,153,19,4,7,8,0.0526315789473684,88420.0,35,3,1,0,2,0,1,0,1,0,1,0.6,0,0,132,87,1,4
5790,72,25,6,16,20,0,5,5,2,0,3,0.4,31158.0,39,2,1,0,3,1,0,0,0,0,0,0.0,0,0,147,62,8,3
6892,732,641,7,56,0,0,28,20,10,4,6,0.4,61671.0,56,2,0,1,2,1,1,0,0,1,0,0.4,0,0,131,23,8,4
1743,801,273,86,208,177,14,43,10,2,3,5,0.1,69719.0,50,2,0,1,1,0,0,0,0,0,0,0.0,0,0,131,99,1,0
3578,236,122,21,43,25,10,15,10,3,1,6,0.2,49160.0,75,2,0,1,2,1,0,0,0,0,0,0.0,0,0,138,29,6,2
8462,80,1,4,10,29,0,36,4,1,1,2,0.25,24882.0,46,0,1,0,3,1,0,0,1,0,0,0.2,0,0,152,52,6,3
5558,1685,1020,31,430,62,63,79,14,4,6,4,0.0714285714285714,90933.0,70,4,0,1,1,0,0,0,0,0,1,0.2,0,0,133,90,1,0
4619,277,6,2,3,1,262,3,27,27,0,0,0.0,113734.0,79,4,0,1,1,0,0,0,0,0,0,0.0,0,0,131,9,1,0
